month,term,value,category,monthNum
2018-07-01T04:00Z,Orlando,2.84,location,1530417600000
2018-08-01T04:00Z,Orlando,8.37,location,1533096000000
2018-09-01T04:00Z,Orlando,0,location,1535774400000
2018-10-01T04:00Z,Orlando,0,location,1538366400000
2018-11-01T04:00Z,Orlando,5.63,location,1541044800000
2018-12-01T05:00Z,Orlando,2.85,location,1543640400000
2019-01-01T05:00Z,Orlando,0,location,1546318800000
2019-02-01T05:00Z,Orlando,2.95,location,1548997200000
2019-03-01T05:00Z,Orlando,5.41,location,1551416400000
2019-04-01T04:00Z,Orlando,2.83,location,1554091200000
2019-05-01T04:00Z,Orlando,5.3,location,1556683200000
2019-06-01T04:00Z,Orlando,8.29,location,1559361600000
2019-07-01T04:00Z,Orlando,2.69,location,1561953600000
2019-08-01T04:00Z,Orlando,0,location,1564632000000
2019-09-01T04:00Z,Orlando,2.67,location,1567310400000
2019-10-01T04:00Z,Orlando,5,location,1569902400000
2019-11-01T04:00Z,Orlando,2.6,location,1572580800000
2019-12-01T05:00Z,Orlando,0,location,1575176400000
2020-01-01T05:00Z,Orlando,4.91,location,1577854800000
2020-02-01T05:00Z,Orlando,7.54,location,1580533200000
2020-03-01T05:00Z,Orlando,0,location,1583038800000
2020-04-01T04:00Z,Orlando,2.22,location,1585713600000
2020-05-01T04:00Z,Orlando,2.2,location,1588305600000
2020-06-01T04:00Z,Orlando,4.6,location,1590984000000
2020-07-01T04:00Z,Orlando,4.7,location,1593576000000
2020-08-01T04:00Z,Orlando,2.35,location,1596254400000
2020-09-01T04:00Z,Orlando,0,location,1598932800000
2020-10-01T04:00Z,Orlando,2.38,location,1601524800000
2020-11-01T04:00Z,Orlando,2.44,location,1604203200000
2020-12-01T05:00Z,Orlando,0,location,1606798800000
2021-01-01T05:00Z,Orlando,4.8,location,1609477200000
2021-02-01T05:00Z,Orlando,2.64,location,1612155600000
2021-03-01T05:00Z,Orlando,0,location,1614574800000
2021-04-01T04:00Z,Orlando,4.92,location,1617249600000
2021-05-01T04:00Z,Orlando,0,location,1619841600000
2015-01-01T05:00Z,Palestine,40.05,location,1420088400000
2015-02-01T05:00Z,Palestine,0,location,1422766800000
2015-03-01T05:00Z,Palestine,0,location,1425186000000
2015-04-01T04:00Z,Palestine,0,location,1427860800000
2015-05-01T04:00Z,Palestine,0,location,1430452800000
2015-06-01T04:00Z,Palestine,0,location,1433131200000
2015-07-01T04:00Z,Palestine,0,location,1435723200000
2015-08-01T04:00Z,Palestine,0,location,1438401600000
2015-09-01T04:00Z,Palestine,0,location,1441080000000
2015-10-01T04:00Z,Palestine,35.88,location,1443672000000
2015-11-01T04:00Z,Palestine,0,location,1446350400000
2015-12-01T05:00Z,Palestine,0,location,1448946000000
2016-01-01T05:00Z,Palestine,0,location,1451624400000
2016-02-01T05:00Z,Palestine,39.22,location,1454302800000
2016-03-01T05:00Z,Palestine,0,location,1456808400000
2016-04-01T04:00Z,Palestine,0,location,1459483200000
2016-05-01T04:00Z,Palestine,0,location,1462075200000
2016-06-01T04:00Z,Palestine,0,location,1464753600000
2016-07-01T04:00Z,Palestine,40.36,location,1467345600000
2016-08-01T04:00Z,Palestine,0,location,1470024000000
2016-09-01T04:00Z,Palestine,0,location,1472702400000
2016-10-01T04:00Z,Palestine,0,location,1475294400000
2016-11-01T04:00Z,Palestine,0,location,1477972800000
2016-12-01T05:00Z,Palestine,0,location,1480568400000
2017-01-01T05:00Z,Palestine,0,location,1483246800000
2017-02-01T05:00Z,Palestine,0,location,1485925200000
2017-03-01T05:00Z,Palestine,0,location,1488344400000
2017-04-01T04:00Z,Palestine,35.92,location,1491019200000
2017-05-01T04:00Z,Palestine,0,location,1493611200000
2017-06-01T04:00Z,Palestine,0,location,1496289600000
2017-07-01T04:00Z,Palestine,0,location,1498881600000
2017-08-01T04:00Z,Palestine,0,location,1501560000000
2017-09-01T04:00Z,Palestine,0,location,1504238400000
2017-10-01T04:00Z,Palestine,0,location,1506830400000
2017-11-01T04:00Z,Palestine,0,location,1509508800000
2017-12-01T05:00Z,Palestine,0,location,1512104400000
2018-01-01T05:00Z,Palestine,0,location,1514782800000
2018-02-01T05:00Z,Palestine,0,location,1517461200000
2018-03-01T05:00Z,Palestine,0,location,1519880400000
2018-04-01T04:00Z,Palestine,0,location,1522555200000
2018-05-01T04:00Z,Palestine,100,location,1525147200000
2018-06-01T04:00Z,Palestine,33.82,location,1527825600000
2018-07-01T04:00Z,Palestine,33.37,location,1530417600000
2018-08-01T04:00Z,Palestine,0,location,1533096000000
2018-09-01T04:00Z,Palestine,0,location,1535774400000
2018-10-01T04:00Z,Palestine,96.8,location,1538366400000
2018-11-01T04:00Z,Palestine,33.07,location,1541044800000
2018-12-01T05:00Z,Palestine,0,location,1543640400000
2019-01-01T05:00Z,Palestine,0,location,1546318800000
2019-02-01T05:00Z,Palestine,0,location,1548997200000
2019-03-01T05:00Z,Palestine,31.82,location,1551416400000
2019-04-01T04:00Z,Palestine,33.25,location,1554091200000
2019-05-01T04:00Z,Palestine,31.18,location,1556683200000
2019-06-01T04:00Z,Palestine,0,location,1559361600000
2019-07-01T04:00Z,Palestine,31.61,location,1561953600000
2019-08-01T04:00Z,Palestine,0,location,1564632000000
2019-09-01T04:00Z,Palestine,0,location,1567310400000
2019-10-01T04:00Z,Palestine,0,location,1569902400000
2019-11-01T04:00Z,Palestine,0,location,1572580800000
2019-12-01T05:00Z,Palestine,0,location,1575176400000
2020-01-01T05:00Z,Palestine,0,location,1577854800000
2020-02-01T05:00Z,Palestine,0,location,1580533200000
2020-03-01T05:00Z,Palestine,0,location,1583038800000
2020-04-01T04:00Z,Palestine,26.15,location,1585713600000
2020-05-01T04:00Z,Palestine,25.92,location,1588305600000
2020-06-01T04:00Z,Palestine,27.03,location,1590984000000
2020-07-01T04:00Z,Palestine,82.94,location,1593576000000
2020-08-01T04:00Z,Palestine,0,location,1596254400000
2020-09-01T04:00Z,Palestine,0,location,1598932800000
2020-10-01T04:00Z,Palestine,27.94,location,1601524800000
2020-11-01T04:00Z,Palestine,0,location,1604203200000
2020-12-01T05:00Z,Palestine,0,location,1606798800000
2021-01-01T05:00Z,Palestine,0,location,1609477200000
2021-02-01T05:00Z,Palestine,31.02,location,1612155600000
2021-03-01T05:00Z,Palestine,0,location,1614574800000
2021-04-01T04:00Z,Palestine,0,location,1617249600000
2021-05-01T04:00Z,Palestine,0,location,1619841600000
2015-01-01T05:00Z,Panic attack,21.43,mental health,1420088400000
2015-02-01T05:00Z,Panic attack,27.63,mental health,1422766800000
2015-03-01T05:00Z,Panic attack,20.92,mental health,1425186000000
2015-04-01T04:00Z,Panic attack,28.87,mental health,1427860800000
2015-05-01T04:00Z,Panic attack,29.32,mental health,1430452800000
2015-06-01T04:00Z,Panic attack,15.69,mental health,1433131200000
2015-07-01T04:00Z,Panic attack,23.72,mental health,1435723200000
2015-08-01T04:00Z,Panic attack,27.66,mental health,1438401600000
2015-09-01T04:00Z,Panic attack,25.6,mental health,1441080000000
2015-10-01T04:00Z,Panic attack,26.88,mental health,1443672000000
2015-11-01T04:00Z,Panic attack,34.26,mental health,1446350400000
2015-12-01T05:00Z,Panic attack,40.93,mental health,1448946000000
2016-01-01T05:00Z,Panic attack,20.23,mental health,1451624400000
2016-02-01T05:00Z,Panic attack,39.17,mental health,1454302800000
2016-03-01T05:00Z,Panic attack,27.87,mental health,1456808400000
2016-04-01T04:00Z,Panic attack,31.38,mental health,1459483200000
2016-05-01T04:00Z,Panic attack,24.1,mental health,1462075200000
2016-06-01T04:00Z,Panic attack,33.54,mental health,1464753600000
2016-07-01T04:00Z,Panic attack,35.99,mental health,1467345600000
2016-08-01T04:00Z,Panic attack,32.11,mental health,1470024000000
2016-09-01T04:00Z,Panic attack,36.93,mental health,1472702400000
2016-10-01T04:00Z,Panic attack,38.01,mental health,1475294400000
2016-11-01T04:00Z,Panic attack,27.35,mental health,1477972800000
2016-12-01T05:00Z,Panic attack,27.76,mental health,1480568400000
2017-01-01T05:00Z,Panic attack,27.55,mental health,1483246800000
2017-02-01T05:00Z,Panic attack,28.09,mental health,1485925200000
2017-03-01T05:00Z,Panic attack,40.84,mental health,1488344400000
2017-04-01T04:00Z,Panic attack,44.85,mental health,1491019200000
2017-05-01T04:00Z,Panic attack,28.07,mental health,1493611200000
2017-06-01T04:00Z,Panic attack,47.41,mental health,1496289600000
2017-07-01T04:00Z,Panic attack,30.76,mental health,1498881600000
2017-08-01T04:00Z,Panic attack,33.13,mental health,1501560000000
2017-09-01T04:00Z,Panic attack,27.28,mental health,1504238400000
2017-10-01T04:00Z,Panic attack,43.37,mental health,1506830400000
2017-11-01T04:00Z,Panic attack,11.2,mental health,1509508800000
2017-12-01T05:00Z,Panic attack,27.78,mental health,1512104400000
2018-01-01T05:00Z,Panic attack,26.76,mental health,1514782800000
2018-02-01T05:00Z,Panic attack,35.84,mental health,1517461200000
2018-03-01T05:00Z,Panic attack,47.73,mental health,1519880400000
2018-04-01T04:00Z,Panic attack,33.59,mental health,1522555200000
2018-05-01T04:00Z,Panic attack,34.48,mental health,1525147200000
2018-06-01T04:00Z,Panic attack,41.01,mental health,1527825600000
2018-07-01T04:00Z,Panic attack,46.42,mental health,1530417600000
2018-08-01T04:00Z,Panic attack,38.59,mental health,1533096000000
2018-09-01T04:00Z,Panic attack,30.94,mental health,1535774400000
2018-10-01T04:00Z,Panic attack,51.79,mental health,1538366400000
2018-11-01T04:00Z,Panic attack,42.47,mental health,1541044800000
2018-12-01T05:00Z,Panic attack,39.44,mental health,1543640400000
2019-01-01T05:00Z,Panic attack,38.91,mental health,1546318800000
2019-02-01T05:00Z,Panic attack,40.84,mental health,1548997200000
2019-03-01T05:00Z,Panic attack,27.24,mental health,1551416400000
2019-04-01T04:00Z,Panic attack,35.58,mental health,1554091200000
2019-05-01T04:00Z,Panic attack,42.26,mental health,1556683200000
2019-06-01T04:00Z,Panic attack,41.72,mental health,1559361600000
2019-07-01T04:00Z,Panic attack,34.95,mental health,1561953600000
2019-08-01T04:00Z,Panic attack,40.35,mental health,1564632000000
2019-09-01T04:00Z,Panic attack,43.59,mental health,1567310400000
2019-10-01T04:00Z,Panic attack,45.1,mental health,1569902400000
2019-11-01T04:00Z,Panic attack,33.85,mental health,1572580800000
2019-12-01T05:00Z,Panic attack,37.85,mental health,1575176400000
2020-01-01T05:00Z,Panic attack,35.03,mental health,1577854800000
2020-02-01T05:00Z,Panic attack,43.22,mental health,1580533200000
2020-03-01T05:00Z,Panic attack,49.98,mental health,1583038800000
2020-04-01T04:00Z,Panic attack,51.31,mental health,1585713600000
2020-05-01T04:00Z,Panic attack,59.17,mental health,1588305600000
2020-06-01T04:00Z,Panic attack,58.81,mental health,1590984000000
2020-07-01T04:00Z,Panic attack,62.13,mental health,1593576000000
2020-08-01T04:00Z,Panic attack,60.19,mental health,1596254400000
2020-09-01T04:00Z,Panic attack,70.24,mental health,1598932800000
2020-10-01T04:00Z,Panic attack,58.8,mental health,1601524800000
2020-11-01T04:00Z,Panic attack,65.4,mental health,1604203200000
2020-12-01T05:00Z,Panic attack,45.37,mental health,1606798800000
2021-01-01T05:00Z,Panic attack,56.35,mental health,1609477200000
2021-02-01T05:00Z,Panic attack,66.4,mental health,1612155600000
2021-03-01T05:00Z,Panic attack,53.57,mental health,1614574800000
2021-04-01T04:00Z,Panic attack,68.04,mental health,1617249600000
2021-05-01T04:00Z,Panic attack,100,mental health,1619841600000
2015-01-01T05:00Z,Paris,0,location,1420088400000
2015-02-01T05:00Z,Paris,0,location,1422766800000
2015-03-01T05:00Z,Paris,2.65,location,1425186000000
2015-04-01T04:00Z,Paris,2.74,location,1427860800000
2015-05-01T04:00Z,Paris,0,location,1430452800000
2015-06-01T04:00Z,Paris,0,location,1433131200000
2015-07-01T04:00Z,Paris,0,location,1435723200000
2015-08-01T04:00Z,Paris,0,location,1438401600000
2015-09-01T04:00Z,Paris,0,location,1441080000000
2015-10-01T04:00Z,Paris,0,location,1443672000000
2015-11-01T04:00Z,Paris,100,location,1446350400000
2015-12-01T05:00Z,Paris,0,location,1448946000000
2016-01-01T05:00Z,Paris,2.56,location,1451624400000
2016-02-01T05:00Z,Paris,2.65,location,1454302800000
2016-03-01T05:00Z,Paris,0,location,1456808400000
2016-04-01T04:00Z,Paris,0,location,1459483200000
2016-05-01T04:00Z,Paris,0,location,1462075200000
2016-06-01T04:00Z,Paris,0,location,1464753600000
2016-07-01T04:00Z,Paris,2.73,location,1467345600000
2016-08-01T04:00Z,Paris,2.77,location,1470024000000
2016-09-01T04:00Z,Paris,0,location,1472702400000
2016-10-01T04:00Z,Paris,0,location,1475294400000
2016-11-01T04:00Z,Paris,0,location,1477972800000
2016-12-01T05:00Z,Paris,5.02,location,1480568400000
2017-01-01T05:00Z,Paris,0,location,1483246800000
2017-02-01T05:00Z,Paris,5.08,location,1485925200000
2017-03-01T05:00Z,Paris,2.28,location,1488344400000
2017-04-01T04:00Z,Paris,0,location,1491019200000
2017-05-01T04:00Z,Paris,0,location,1493611200000
2017-06-01T04:00Z,Paris,5.14,location,1496289600000
2017-07-01T04:00Z,Paris,0,location,1498881600000
2017-08-01T04:00Z,Paris,0,location,1501560000000
2017-09-01T04:00Z,Paris,0,location,1504238400000
2017-10-01T04:00Z,Paris,2.35,location,1506830400000
2017-11-01T04:00Z,Paris,0,location,1509508800000
2017-12-01T05:00Z,Paris,2.4,location,1512104400000
2018-01-01T05:00Z,Paris,0,location,1514782800000
2018-02-01T05:00Z,Paris,4.86,location,1517461200000
2018-03-01T05:00Z,Paris,2.21,location,1519880400000
2018-04-01T04:00Z,Paris,2.28,location,1522555200000
2018-05-01T04:00Z,Paris,0,location,1525147200000
2018-06-01T04:00Z,Paris,0,location,1527825600000
2018-07-01T04:00Z,Paris,0,location,1530417600000
2018-08-01T04:00Z,Paris,2.22,location,1533096000000
2018-09-01T04:00Z,Paris,2.26,location,1535774400000
2018-10-01T04:00Z,Paris,4.37,location,1538366400000
2018-11-01T04:00Z,Paris,2.24,location,1541044800000
2018-12-01T05:00Z,Paris,2.27,location,1543640400000
2019-01-01T05:00Z,Paris,0,location,1546318800000
2019-02-01T05:00Z,Paris,0,location,1548997200000
2019-03-01T05:00Z,Paris,0,location,1551416400000
2019-04-01T04:00Z,Paris,4.5,location,1554091200000
2019-05-01T04:00Z,Paris,0,location,1556683200000
2019-06-01T04:00Z,Paris,2.2,location,1559361600000
2019-07-01T04:00Z,Paris,0,location,1561953600000
2019-08-01T04:00Z,Paris,0,location,1564632000000
2019-09-01T04:00Z,Paris,2.12,location,1567310400000
2019-10-01T04:00Z,Paris,1.99,location,1569902400000
2019-11-01T04:00Z,Paris,2.07,location,1572580800000
2019-12-01T05:00Z,Paris,0,location,1575176400000
2020-01-01T05:00Z,Paris,1.95,location,1577854800000
2020-02-01T05:00Z,Paris,2,location,1580533200000
2020-03-01T05:00Z,Paris,0,location,1583038800000
2020-04-01T04:00Z,Paris,1.77,location,1585713600000
2020-05-01T04:00Z,Paris,0,location,1588305600000
2020-06-01T04:00Z,Paris,0,location,1590984000000
2020-07-01T04:00Z,Paris,0,location,1593576000000
2020-08-01T04:00Z,Paris,0,location,1596254400000
2020-09-01T04:00Z,Paris,3.65,location,1598932800000
2020-10-01T04:00Z,Paris,1.89,location,1601524800000
2020-11-01T04:00Z,Paris,0,location,1604203200000
2020-12-01T05:00Z,Paris,0,location,1606798800000
2021-01-01T05:00Z,Paris,1.91,location,1609477200000
2021-02-01T05:00Z,Paris,4.2,location,1612155600000
2021-03-01T05:00Z,Paris,1.85,location,1614574800000
2021-04-01T04:00Z,Paris,0,location,1617249600000
2021-05-01T04:00Z,Paris,0,location,1619841600000
2015-01-01T05:00Z,Poverty,51.18,social problem,1420088400000
2015-02-01T05:00Z,Poverty,24.45,social problem,1422766800000
2015-03-01T05:00Z,Poverty,61.06,social problem,1425186000000
2015-04-01T04:00Z,Poverty,40.23,social problem,1427860800000
2015-05-01T04:00Z,Poverty,55.59,social problem,1430452800000
2015-06-01T04:00Z,Poverty,34.08,social problem,1433131200000
2015-07-01T04:00Z,Poverty,38.88,social problem,1435723200000
2015-08-01T04:00Z,Poverty,27.53,social problem,1438401600000
2015-09-01T04:00Z,Poverty,69.74,social problem,1441080000000
2015-10-01T04:00Z,Poverty,66.24,social problem,1443672000000
2015-11-01T04:00Z,Poverty,99.69,social problem,1446350400000
2015-12-01T05:00Z,Poverty,57.83,social problem,1448946000000
2016-01-01T05:00Z,Poverty,64.44,social problem,1451624400000
2016-02-01T05:00Z,Poverty,61.27,social problem,1454302800000
2016-03-01T05:00Z,Poverty,36.99,social problem,1456808400000
2016-04-01T04:00Z,Poverty,59.75,social problem,1459483200000
2016-05-01T04:00Z,Poverty,85.28,social problem,1462075200000
2016-06-01T04:00Z,Poverty,66.78,social problem,1464753600000
2016-07-01T04:00Z,Poverty,45.86,social problem,1467345600000
2016-08-01T04:00Z,Poverty,58.11,social problem,1470024000000
2016-09-01T04:00Z,Poverty,22.62,social problem,1472702400000
2016-10-01T04:00Z,Poverty,70.27,social problem,1475294400000
2016-11-01T04:00Z,Poverty,49,social problem,1477972800000
2016-12-01T05:00Z,Poverty,100,social problem,1480568400000
2017-01-01T05:00Z,Poverty,74.79,social problem,1483246800000
2017-02-01T05:00Z,Poverty,47.93,social problem,1485925200000
2017-03-01T05:00Z,Poverty,86.09,social problem,1488344400000
2017-04-01T04:00Z,Poverty,56.12,social problem,1491019200000
2017-05-01T04:00Z,Poverty,66.03,social problem,1493611200000
2017-06-01T04:00Z,Poverty,75.49,social problem,1496289600000
2017-07-01T04:00Z,Poverty,63.9,social problem,1498881600000
2017-08-01T04:00Z,Poverty,35.51,social problem,1501560000000
2017-09-01T04:00Z,Poverty,41.37,social problem,1504238400000
2017-10-01T04:00Z,Poverty,74,social problem,1506830400000
2017-11-01T04:00Z,Poverty,59.47,social problem,1509508800000
2017-12-01T05:00Z,Poverty,90.5,social problem,1512104400000
2018-01-01T05:00Z,Poverty,55.58,social problem,1514782800000
2018-02-01T05:00Z,Poverty,45.86,social problem,1517461200000
2018-03-01T05:00Z,Poverty,60.25,social problem,1519880400000
2018-04-01T04:00Z,Poverty,57.32,social problem,1522555200000
2018-05-01T04:00Z,Poverty,42.6,social problem,1525147200000
2018-06-01T04:00Z,Poverty,67.23,social problem,1527825600000
2018-07-01T04:00Z,Poverty,47.39,social problem,1530417600000
2018-08-01T04:00Z,Poverty,46.56,social problem,1533096000000
2018-09-01T04:00Z,Poverty,47.38,social problem,1535774400000
2018-10-01T04:00Z,Poverty,64.15,social problem,1538366400000
2018-11-01T04:00Z,Poverty,56.36,social problem,1541044800000
2018-12-01T05:00Z,Poverty,33.31,social problem,1543640400000
2019-01-01T05:00Z,Poverty,50.12,social problem,1546318800000
2019-02-01T05:00Z,Poverty,19.71,social problem,1548997200000
2019-03-01T05:00Z,Poverty,54.22,social problem,1551416400000
2019-04-01T04:00Z,Poverty,66.11,social problem,1554091200000
2019-05-01T04:00Z,Poverty,66.41,social problem,1556683200000
2019-06-01T04:00Z,Poverty,32.3,social problem,1559361600000
2019-07-01T04:00Z,Poverty,31.42,social problem,1561953600000
2019-08-01T04:00Z,Poverty,40.16,social problem,1564632000000
2019-09-01T04:00Z,Poverty,71.21,social problem,1567310400000
